Age,Predictions
0-9/0963_1979_05_00000047_F.png,0-9
0-9/0963_1979_06_00000048_F.png,10-19
0-9/0963_1979_06_00000049_F.png,0-9
0-9/0963_1979_09_00000050_F.png,0-9
0-9/0964_2002_02_00000045_F.png,0-9
0-9/0964_2002_02_00000046_F.png,0-9
0-9/0964_2002_02_00000047_F.png,0-9
0-9/0964_2002_03_00000048_F.png,0-9
0-9/0964_2002_05_00000049_F.png,0-9
0-9/0964_2002_06_00000050_F.png,0-9
0-9/0964_2002_08_00000041_D.png,10-19
0-9/0964_2002_09_00000042_D.png,10-19
0-9/0964_2002_09_00000043_D.png,10-19
0-9/0965_1996_01_00000026_F.png,10-19
0-9/0965_1996_01_00000027_F.png,0-9
0-9/0965_1996_02_00000035_F.png,0-9
0-9/0965_1996_04_00000036_F.png,0-9
0-9/0965_1996_04_00000037_F.png,0-9
0-9/0965_1996_05_00000038_F.png,0-9
0-9/0965_1996_05_00000039_F.png,0-9
0-9/0965_1996_05_00000040_F.png,0-9
0-9/0965_1996_06_00000041_F.png,10-19
0-9/0965_1996_06_00000042_F.png,10-19
0-9/0965_1996_06_00000043_F.png,10-19
0-9/0965_1996_07_00000044_F.png,10-19
0-9/0965_1996_07_00000045_F.png,10-19
0-9/0965_1996_08_00000046_F.png,10-19
0-9/0965_1996_08_00000047_F.png,0-9
0-9/0965_1996_09_00000048_F.png,10-19
0-9/0965_1996_09_00000049_F.png,10-19
0-9/0965_1996_09_00000050_F.png,10-19
0-9/0966_1990_01_00000030_F.png,0-9
0-9/0966_1990_03_00000038_F.png,0-9
0-9/0966_1990_04_00000039_F.png,0-9
0-9/0966_1990_05_00000040_F.png,0-9
0-9/0966_1990_06_00000041_F.png,0-9
0-9/0966_1990_06_00000042_F.png,10-19
0-9/0966_1990_06_00000043_F.png,10-19
0-9/0966_1990_06_00000044_F.png,0-9
0-9/0966_1990_07_00000045_F.png,10-19
0-9/0966_1990_07_00000046_F.png,10-19
0-9/0966_1990_07_00000047_F.png,10-19
0-9/0966_1990_08_00000048_F.png,10-19
0-9/0966_1990_08_00000049_F.png,0-9
0-9/0966_1990_09_00000050_F.png,10-19
0-9/0967_1977_01_00000019_F.png,0-9
0-9/0967_1977_03_00000001_F.png,0-9
0-9/0967_1977_03_00000038_F.png,10-19
0-9/0967_1977_04_00000040_F.png,0-9
0-9/0967_1977_04_00000041_F.png,0-9
0-9/0967_1977_05_00000045_F.png,10-19
0-9/0967_1977_06_00000046_F.png,10-19
0-9/0967_1977_07_00000047_F.png,0-9
0-9/0967_1977_07_00000048_F.png,10-19
0-9/0967_1977_08_00000049_F.png,10-19
0-9/0967_1977_09_00000050_F.png,0-9
0-9/0968_1978_04_00000046_F.png,0-9
0-9/0968_1978_05_00000047_F.png,0-9
0-9/0968_1978_06_00000048_F.png,10-19
0-9/0968_1978_07_00000049_F.png,10-19
0-9/0968_1978_08_00000050_F.png,0-9
0-9/0969_1980_03_00000037_F.png,0-9
0-9/0969_1980_04_00000041_F.png,0-9
0-9/0969_1980_05_00000042_F.png,0-9
0-9/0969_1980_06_00000043_F.png,0-9
0-9/0969_1980_06_00000044_F.png,10-19
0-9/0969_1980_07_00000045_F.png,0-9
0-9/0969_1980_08_00000046_F.png,10-19
0-9/0969_1980_08_00000047_F.png,10-19
0-9/0969_1980_08_00000048_F.png,0-9
0-9/0969_1980_09_00000049_F.png,10-19
0-9/0969_1980_09_00000050_F.png,0-9
0-9/0970_1947_01_00000005_F.png,0-9
0-9/0970_1947_09_00000050_F.png,10-19
0-9/0971_1991_00_00000031_F.png,0-9
0-9/0971_1991_01_00000032_F.png,0-9
0-9/0971_1991_03_00000042_F.png,10-19
0-9/0971_1991_04_00000043_F.png,10-19
0-9/0971_1991_05_00000044_F.png,0-9
0-9/0971_1991_05_00000045_F.png,0-9
0-9/0971_1991_06_00000047_F.png,10-19
0-9/0971_1991_06_00000048_F.png,10-19
0-9/0971_1991_07_00000049_F.png,0-9
0-9/0971_1991_07_00000051_F.png,10-19
0-9/0971_1991_07_00000052_F.png,10-19
0-9/0971_1991_07_00000053_F.png,10-19
0-9/0971_1991_07_00000054_F.png,10-19
0-9/0971_1991_08_00000055_F.png,10-19
0-9/0971_1991_08_00000056_F.png,0-9
0-9/0971_1991_08_00000057_F.png,10-19
0-9/0971_1991_08_00000058_F.png,10-19
0-9/0971_1991_08_00000059_F.png,10-19
0-9/0971_1991_09_00000060_F.png,10-19
0-9/0972_1999_02_00000039_F.png,0-9
0-9/0972_1999_03_00000040_F.png,0-9
0-9/0972_1999_03_00000041_F.png,0-9
0-9/0972_1999_04_00000042_F.png,0-9
0-9/0972_1999_04_00000043_F.png,0-9
0-9/0972_1999_05_00000044_F.png,0-9
0-9/0972_1999_06_00000045_F.png,0-9
0-9/0972_1999_06_00000046_F.png,0-9
0-9/0972_1999_07_00000047_F.png,0-9
0-9/0972_1999_07_00000048_F.png,0-9
0-9/0972_1999_08_00000049_F.png,0-9
0-9/0972_1999_08_00000050_F.png,0-9
0-9/0973_1982_01_00000029_F.png,10-19
0-9/0973_1982_02_00000042_F.png,0-9
0-9/0973_1982_03_00000044_F.png,0-9
0-9/0973_1982_04_00000045_F.png,0-9
0-9/0973_1982_06_00000046_F.png,0-9
0-9/0973_1982_06_00000047_F.png,0-9
0-9/0973_1982_07_00000048_F.png,0-9
0-9/0973_1982_07_00000049_F.png,0-9
0-9/0973_1982_09_00000050_F.png,0-9
0-9/0974_1982_01_00000025_F.png,0-9
0-9/0974_1982_02_00000039_F.png,0-9
0-9/0974_1982_03_00000044_F.png,0-9
0-9/0974_1982_04_00000045_F.png,0-9
0-9/0974_1982_04_00000046_F.png,0-9
0-9/0974_1982_05_00000047_F.png,0-9
0-9/0974_1982_06_00000048_F.png,0-9
0-9/0974_1982_07_00000049_F.png,0-9
0-9/0974_1982_08_00000050_F.png,10-19
0-9/0975_1993_01_00000024_F.png,0-9
0-9/0975_1993_01_00000025_F.png,0-9
0-9/0975_1993_02_00000038_F.png,0-9
0-9/0975_1993_02_00000039_F.png,0-9
0-9/0975_1993_03_00000040_F.png,0-9
0-9/0975_1993_04_00000041_F.png,0-9
0-9/0975_1993_05_00000042_F.png,0-9
0-9/0975_1993_05_00000043_F.png,0-9
0-9/0975_1993_06_00000044_F.png,0-9
0-9/0975_1993_06_00000045_F.png,0-9
0-9/0975_1993_07_00000046_F.png,0-9
0-9/0975_1993_07_00000047_F.png,0-9
0-9/0975_1993_08_00000048_F.png,0-9
0-9/0975_1993_08_00000049_F.png,10-19
0-9/0975_1993_09_00000050_F.png,0-9
0-9/0976_1976_01_00000035_F.png,0-9
0-9/0976_1976_02_00000040_F.png,0-9
0-9/0976_1976_03_00000046_F.png,0-9
0-9/0976_1976_04_00000047_F.png,0-9
0-9/0976_1976_05_00000048_F.png,40-49
0-9/0976_1976_06_00000049_F.png,10-19
0-9/0976_1976_07_00000050_F.png,10-19
0-9/0977_1971_09_00000050_F.png,10-19
0-9/0978_1999_01_00000035_F.png,0-9
0-9/0978_1999_02_00000043_F.png,0-9
0-9/0978_1999_03_00000044_F.png,0-9
0-9/0978_1999_03_00000045_F.png,0-9
0-9/0978_1999_04_00000046_F.png,0-9
0-9/0978_1999_05_00000047_F.png,0-9
0-9/0978_1999_06_00000048_F.png,0-9
0-9/0978_1999_07_00000031_D.png,10-19
0-9/0978_1999_07_00000049_F.png,0-9
0-9/0978_1999_08_00000032_D.png,0-9
0-9/0978_1999_08_00000033_D.png,10-19
0-9/0978_1999_08_00000034_D.png,10-19
0-9/0978_1999_09_00000050_F.png,10-19
0-9/0979_1995_01_00000039_F.png,0-9
0-9/0979_1995_02_00000042_F.png,0-9
0-9/0979_1995_02_00000043_F.png,0-9
0-9/0979_1995_03_00000044_F.png,0-9
0-9/0979_1995_03_00000045_F.png,0-9
0-9/0979_1995_05_00000046_F.png,0-9
0-9/0979_1995_05_00000047_F.png,20-25
0-9/0979_1995_05_00000048_F.png,10-19
0-9/0979_1995_06_00000049_F.png,10-19
0-9/0979_1995_07_00000050_F.png,0-9
0-9/0980_1971_02_00000034_F.png,0-9
0-9/0980_1971_04_00000049_F.png,0-9
0-9/0981_1988_01_00000028_F.png,0-9
0-9/0981_1988_01_00000029_F.png,0-9
0-9/0981_1988_02_00000044_F.png,0-9
0-9/0981_1988_03_00000045_F.png,0-9
0-9/0981_1988_03_00000046_F.png,0-9
0-9/0981_1988_04_00000047_F.png,0-9
0-9/0981_1988_04_00000048_F.png,0-9
0-9/0981_1988_05_00000049_F.png,10-19
0-9/0981_1988_06_00000050_F.png,0-9
0-9/0981_1988_07_00000051_F.png,0-9
0-9/0981_1988_07_00000052_F.png,0-9
0-9/0981_1988_08_00000053_F.png,0-9
0-9/0981_1988_09_00000054_F.png,0-9
0-9/0982_2000_02_00000030_F.png,0-9
0-9/0982_2000_03_00000031_F.png,0-9
0-9/0982_2000_03_00000032_F.png,0-9
0-9/0982_2000_03_00000033_F.png,0-9
0-9/0982_2000_03_00000034_F.png,0-9
0-9/0982_2000_03_00000035_F.png,0-9
0-9/0982_2000_03_00000036_F.png,0-9
0-9/0982_2000_03_00000037_F.png,0-9
0-9/0982_2000_04_00000038_F.png,10-19
0-9/0982_2000_04_00000039_F.png,0-9
0-9/0982_2000_04_00000040_F.png,0-9
0-9/0982_2000_04_00000041_F.png,0-9
0-9/0982_2000_05_00000042_F.png,0-9
0-9/0982_2000_05_00000043_F.png,0-9
0-9/0982_2000_05_00000044_F.png,0-9
0-9/0982_2000_05_00000045_F.png,0-9
0-9/0982_2000_05_00000046_F.png,0-9
0-9/0982_2000_06_00000048_F.png,0-9
0-9/0983_1975_01_00000024_F.png,0-9
0-9/0983_1975_04_00000045_F.png,0-9
0-9/0983_1975_05_00000046_F.png,0-9
0-9/0983_1975_06_00000047_F.png,0-9
0-9/0983_1975_06_00000048_F.png,0-9
0-9/0983_1975_07_00000049_F.png,0-9
0-9/0983_1975_07_00000050_F.png,0-9
0-9/0984_1968_01_00000020_F.png,0-9
0-9/0985_1997_02_00000042_F.png,0-9
0-9/0985_1997_02_00000043_F.png,0-9
0-9/0985_1997_03_00000044_F.png,0-9
0-9/0985_1997_03_00000045_F.png,0-9
0-9/0985_1997_06_00000046_F.png,0-9
0-9/0985_1997_06_00000047_F.png,0-9
0-9/0985_1997_06_00000048_F.png,0-9
0-9/0985_1997_07_00000049_F.png,0-9
0-9/0985_1997_07_00000050_F.png,0-9
0-9/0986_1997_02_00000042_F.png,0-9
0-9/0986_1997_04_00000043_F.png,0-9
0-9/0986_1997_05_00000044_F.png,0-9
0-9/0986_1997_05_00000045_F.png,0-9
0-9/0986_1997_05_00000046_F.png,0-9
0-9/0986_1997_05_00000047_F.png,0-9
0-9/0986_1997_06_00000048_F.png,10-19
0-9/0986_1997_06_00000049_F.png,0-9
0-9/0986_1997_07_00000050_F.png,0-9
0-9/0987_2002_01_00000044_F.png,0-9
0-9/0987_2002_01_00000045_F.png,0-9
0-9/0987_2002_02_00000048_F.png,0-9
0-9/0987_2002_03_00000049_F.png,0-9
0-9/0987_2002_04_00000031_D.png,10-19
0-9/0987_2002_04_00000032_D.png,10-19
0-9/0987_2002_04_00000033_D.png,10-19
0-9/0987_2002_05_00000034_D.png,20-25
0-9/0987_2002_05_00000035_D.png,0-9
0-9/0987_2002_05_00000050_F.png,10-19
0-9/0987_2002_06_00000036_D.png,0-9
0-9/0987_2002_06_00000037_D.png,10-19
0-9/0987_2002_06_00000038_D.png,10-19
0-9/0987_2002_07_00000039_D.png,10-19
0-9/0987_2002_07_00000040_D.png,0-9
0-9/0987_2002_08_00000041_D.png,10-19
0-9/0987_2002_09_00000042_D.png,10-19
0-9/0987_2002_09_00000043_D.png,10-19
0-9/0988_1970_04_00000046_F.png,0-9
0-9/0988_1970_05_00000047_F.png,0-9
0-9/0988_1970_05_00000048_F.png,0-9
0-9/0988_1970_07_00000049_F.png,10-19
0-9/0988_1970_09_00000050_F.png,10-19
0-9/0989_2001_02_00000050_F.png,0-9
0-9/0989_2001_04_00000051_D.png,0-9
0-9/0989_2001_04_00000052_F.png,0-9
0-9/0989_2001_05_00000053_D.png,0-9
0-9/0989_2001_05_00000054_D.png,10-19
0-9/0989_2001_05_00000055_F.png,0-9
0-9/0989_2001_06_00000056_D.png,10-19
0-9/0989_2001_06_00000057_D.png,10-19
0-9/0989_2001_06_00000058_D.png,0-9
0-9/0989_2001_07_00000059_D.png,0-9
0-9/0989_2001_07_00000060_D.png,0-9
0-9/0989_2001_08_00000061_D.png,10-19
0-9/0990_2001_01_00000041_F.png,0-9
0-9/0990_2001_01_00000042_F.png,0-9
0-9/0990_2001_01_00000043_F.png,0-9
0-9/0990_2001_04_00000052_F.png,10-19
0-9/0990_2001_05_00000053_F.png,0-9
0-9/0990_2001_05_00000054_F.png,0-9
0-9/0990_2001_06_00000055_F.png,0-9
0-9/0990_2001_06_00000056_F.png,10-19
0-9/0990_2001_07_00000057_F.png,10-19
0-9/0990_2001_07_00000058_F.png,0-9
0-9/0990_2001_08_00000059_F.png,0-9
0-9/0990_2001_09_00000060_F.png,10-19
0-9/0991_2002_06_00000044_F.png,0-9
0-9/0991_2002_06_00000045_F.png,10-19
0-9/0991_2002_07_00000046_F.png,10-19
0-9/0991_2002_08_00000047_F.png,0-9
0-9/0991_2002_08_00000048_F.png,0-9
0-9/0991_2002_09_00000049_F.png,10-19
0-9/0992_2002_01_00000040_F.png,0-9
0-9/0992_2002_01_00000041_F.png,0-9
0-9/0992_2002_02_00000050_F.png,0-9
0-9/0992_2002_03_00000051_F.png,0-9
0-9/0992_2002_05_00000052_F.png,0-9
0-9/0992_2002_05_00000053_F.png,0-9
0-9/0992_2002_06_00000054_F.png,0-9
0-9/0992_2002_07_00000055_F.png,0-9
0-9/0992_2002_07_00000056_F.png,0-9
0-9/0992_2002_09_00000057_F.png,10-19
0-9/0992_2002_09_00000058_F.png,10-19
0-9/0992_2002_09_00000059_F.png,10-19
0-9/0993_2002_01_00000055_F.png,0-9
0-9/0993_2002_02_00000058_F.png,0-9
0-9/0993_2002_03_00000059_F.png,0-9
0-9/0993_2002_04_00000060_F.png,0-9
0-9/0993_2002_05_00000048_D.png,0-9
0-9/0993_2002_05_00000049_D.png,0-9
0-9/0993_2002_06_00000050_D.png,0-9
0-9/0993_2002_06_00000061_F.png,0-9
0-9/0993_2002_07_00000051_D.png,10-19
0-9/0993_2002_07_00000052_D.png,0-9
0-9/0993_2002_08_00000053_D.png,10-19
0-9/0993_2002_09_00000054_D.png,10-19
0-9/0994_2003_01_00000047_F.png,0-9
0-9/0994_2003_01_00000048_F.png,0-9
0-9/0994_2003_02_00000051_F.png,0-9
0-9/0994_2003_03_00000052_F.png,0-9
0-9/0994_2003_04_00000053_F.png,0-9
0-9/0994_2003_04_00000054_F.png,0-9
0-9/0994_2003_06_00000055_F.png,0-9
0-9/0994_2003_06_00000056_F.png,10-19
0-9/0994_2003_06_00000057_F.png,0-9
0-9/0994_2003_07_00000058_F.png,10-19
0-9/0994_2003_08_00000059_F.png,10-19
0-9/0994_2003_09_00000060_F.png,20-25
0-9/0995_2003_01_00000001_D.png,0-9
0-9/0995_2003_02_00000027_D.png,0-9
0-9/0995_2003_03_00000048_D.png,10-19
0-9/0995_2003_04_00000049_D.png,0-9
0-9/0995_2003_04_00000056_F.png,10-19
0-9/0995_2003_06_00000050_D.png,10-19
0-9/0995_2003_07_00000051_D.png,10-19
0-9/0995_2003_08_00000052_D.png,10-19
0-9/0995_2003_08_00000053_D.png,10-19
0-9/0995_2003_09_00000054_D.png,10-19
0-9/0995_2003_09_00000055_D.png,10-19
0-9/0996_2003_01_00000055_F.png,0-9
0-9/0996_2003_01_00000056_F.png,0-9
0-9/0996_2003_02_00000026_D.png,0-9
0-9/0996_2003_03_00000037_D.png,0-9
0-9/0996_2003_04_00000039_D.png,0-9
0-9/0996_2003_04_00000040_D.png,0-9
0-9/0996_2003_05_00000041_D.png,0-9
0-9/0996_2003_05_00000042_D.png,0-9
0-9/0996_2003_06_00000043_D.png,10-19
0-9/0996_2003_06_00000044_D.png,0-9
0-9/0996_2003_06_00000045_D.png,0-9
0-9/0996_2003_07_00000046_D.png,10-19
0-9/0996_2003_07_00000047_D.png,0-9
0-9/0996_2003_07_00000048_D.png,0-9
0-9/0996_2003_08_00000049_D.png,10-19
0-9/0996_2003_08_00000050_D.png,0-9
0-9/0996_2003_08_00000051_D.png,50+
0-9/0996_2003_09_00000052_D.png,10-19
0-9/0997_2003_00_00000046_F.png,0-9
0-9/0997_2003_01_00000047_F.png,0-9
0-9/0997_2003_02_00000050_F.png,0-9
0-9/0997_2003_03_00000051_F.png,0-9
0-9/0997_2003_04_00000052_F.png,0-9
0-9/0997_2003_05_00000053_F.png,0-9
0-9/0997_2003_06_00000054_F.png,10-19
0-9/0997_2003_06_00000055_F.png,10-19
0-9/0997_2003_07_00000056_F.png,10-19
0-9/0997_2003_07_00000057_F.png,10-19
0-9/0997_2003_08_00000058_F.png,10-19
0-9/0997_2003_09_00000059_F.png,10-19
0-9/0998_1957_01_00000023_F.png,0-9
0-9/0998_1957_05_00000060_F.png,0-9
0-9/0999_1964_01_00000022_F.png,0-9
0-9/0999_1964_06_00000059_F.png,0-9
0-9/1000_1982_01_00000037_F.png,0-9
0-9/1000_1982_01_00000038_F.png,0-9
0-9/1000_1982_02_00000052_F.png,10-19
0-9/1000_1982_06_00000056_F.png,0-9
0-9/1000_1982_07_00000057_F.png,10-19
0-9/1000_1982_08_00000058_F.png,0-9
0-9/1000_1982_09_00000059_F.png,10-19
0-9/1001_1991_01_00000032_F.png,0-9
0-9/1001_1991_02_00000050_F.png,0-9
0-9/1001_1991_03_00000051_F.png,0-9
0-9/1001_1991_04_00000052_F.png,0-9
0-9/1001_1991_05_00000053_F.png,0-9
0-9/1001_1991_05_00000054_F.png,0-9
0-9/1001_1991_06_00000055_F.png,0-9
0-9/1001_1991_06_00000056_F.png,10-19
0-9/1001_1991_07_00000057_F.png,10-19
0-9/1001_1991_08_00000058_F.png,0-9
0-9/1001_1991_09_00000059_F.png,10-19
0-9/1001_1991_09_00000060_F.png,0-9
0-9/1002_1995_01_00000032_F.png,0-9
0-9/1002_1995_02_00000047_F.png,0-9
0-9/1002_1995_03_00000048_F.png,0-9
0-9/1002_1995_04_00000049_F.png,0-9
0-9/1002_1995_04_00000050_F.png,0-9
0-9/1002_1995_05_00000051_F.png,0-9
0-9/1002_1995_06_00000052_F.png,0-9
0-9/1002_1995_06_00000053_F.png,0-9
0-9/1002_1995_07_00000054_F.png,0-9
0-9/1002_1995_07_00000055_F.png,0-9
0-9/1002_1995_08_00000056_F.png,0-9
0-9/1002_1995_09_00000057_F.png,0-9
0-9/1003_1997_01_00000033_F.png,0-9
0-9/1003_1997_02_00000050_F.png,0-9
0-9/1003_1997_02_00000051_F.png,0-9
0-9/1003_1997_03_00000052_F.png,0-9
0-9/1003_1997_04_00000053_F.png,0-9
0-9/1003_1997_05_00000054_F.png,10-19
0-9/1003_1997_06_00000055_F.png,0-9
0-9/1003_1997_06_00000056_F.png,0-9
0-9/1003_1997_07_00000057_F.png,0-9
0-9/1003_1997_08_00000058_F.png,10-19
0-9/1003_1997_09_00000059_F.png,10-19
0-9/1003_1997_09_00000060_F.png,10-19
0-9/1004_1999_01_00000046_F.png,0-9
0-9/1004_1999_01_00000047_F.png,0-9
0-9/1004_1999_01_00000048_F.png,0-9
0-9/1004_1999_03_00000049_F.png,0-9
0-9/1004_1999_05_00000050_F.png,0-9
0-9/1004_1999_05_00000051_F.png,0-9
0-9/1004_1999_06_00000052_F.png,0-9
0-9/1004_1999_07_00000053_F.png,10-19
0-9/1004_1999_07_00000054_F.png,0-9
0-9/1004_1999_07_00000055_F.png,10-19
0-9/1004_1999_08_00000056_F.png,10-19
0-9/1004_1999_09_00000057_F.png,10-19
10-19/0895_1978_10_00000015_F.png,10-19
10-19/0895_1978_13_00000016_F.png,10-19
10-19/0895_1978_13_00000017_F.png,10-19
10-19/0895_1978_14_00000018_F.png,20-25
10-19/0895_1978_14_00000019_F.png,10-19
10-19/0895_1978_15_00000020_F.png,10-19
10-19/0895_1978_16_00000021_F.png,10-19
10-19/0895_1978_17_00000022_F.png,10-19
10-19/0895_1978_17_00000023_F.png,10-19
10-19/0895_1978_18_00000024_F.png,10-19
10-19/0895_1978_18_00000025_F.png,10-19
10-19/0895_1978_18_00000026_F.png,50+
10-19/0897_1983_10_00000022_F.png,10-19
10-19/0897_1983_10_00000023_F.png,10-19
10-19/0897_1983_11_00000024_F.png,10-19
10-19/0897_1983_11_00000025_F.png,10-19
10-19/0897_1983_11_00000026_F.png,10-19
10-19/0897_1983_12_00000027_F.png,20-25
10-19/0897_1983_12_00000028_F.png,10-19
10-19/0897_1983_12_00000029_F.png,10-19
10-19/0897_1983_13_00000030_F.png,10-19
10-19/0897_1983_14_00000031_F.png,10-19
10-19/0897_1983_15_00000032_F.png,20-25
10-19/0897_1983_16_00000033_F.png,10-19
10-19/0897_1983_16_00000034_F.png,10-19
10-19/0897_1983_17_00000035_F.png,10-19
10-19/0897_1983_18_00000036_F.png,40-49
10-19/0897_1983_19_00000037_F.png,10-19
10-19/0898_1983_10_00000026_F.png,0-9
10-19/0898_1983_10_00000027_F.png,10-19
10-19/0898_1983_10_00000028_F.png,10-19
10-19/0898_1983_11_00000029_F.png,10-19
10-19/0898_1983_11_00000030_F.png,10-19
10-19/0898_1983_12_00000031_F.png,0-9
10-19/0898_1983_12_00000032_F.png,0-9
10-19/0898_1983_13_00000033_F.png,10-19
10-19/0898_1983_13_00000034_F.png,10-19
10-19/0898_1983_13_00000035_F.png,0-9
10-19/0898_1983_14_00000036_F.png,10-19
10-19/0898_1983_14_00000037_F.png,10-19
10-19/0898_1983_15_00000038_F.png,10-19
10-19/0898_1983_16_00000039_F.png,0-9
10-19/0898_1983_17_00000040_F.png,10-19
10-19/0898_1983_18_00000041_F.png,0-9
10-19/0899_1985_10_00000026_F.png,10-19
10-19/0899_1985_11_00000027_F.png,10-19
10-19/0899_1985_12_00000028_F.png,10-19
10-19/0899_1985_13_00000029_F.png,0-9
10-19/0899_1985_14_00000030_F.png,10-19
10-19/0899_1985_15_00000031_F.png,10-19
10-19/0899_1985_15_00000032_F.png,50+
10-19/0899_1985_15_00000033_F.png,10-19
10-19/0899_1985_16_00000034_F.png,10-19
10-19/0899_1985_17_00000035_F.png,26-29
10-19/0899_1985_18_00000036_F.png,10-19
10-19/0899_1985_19_00000037_F.png,10-19
10-19/0900_1987_10_00000026_F.png,10-19
10-19/0900_1987_11_00000027_F.png,10-19
10-19/0900_1987_12_00000028_F.png,10-19
10-19/0900_1987_13_00000029_F.png,0-9
10-19/0900_1987_13_00000030_F.png,0-9
10-19/0900_1987_15_00000031_F.png,10-19
10-19/0900_1987_17_00000032_F.png,10-19
10-19/0900_1987_18_00000033_F.png,10-19
10-19/0900_1987_19_00000034_F.png,10-19
10-19/0900_1987_19_00000035_F.png,20-25
10-19/0900_1987_19_00000036_F.png,10-19
10-19/0901_1979_10_00000020_F.png,0-9
10-19/0901_1979_13_00000021_F.png,10-19
10-19/0901_1979_13_00000022_F.png,10-19
10-19/0901_1979_13_00000023_F.png,10-19
10-19/0901_1979_13_00000024_F.png,10-19
10-19/0901_1979_16_00000025_F.png,10-19
10-19/0901_1979_16_00000026_F.png,10-19
10-19/0901_1979_16_00000027_F.png,10-19
10-19/0901_1979_16_00000028_F.png,10-19
10-19/0901_1979_19_00000029_F.png,10-19
10-19/0901_1979_19_00000030_F.png,10-19
10-19/0901_1979_19_00000031_F.png,10-19
10-19/0901_1979_19_00000032_F.png,20-25
10-19/0901_1979_19_00000033_F.png,10-19
10-19/0901_1979_19_00000034_F.png,10-19
10-19/0901_1979_19_00000035_F.png,10-19
10-19/0903_1976_14_00000001_F.png,10-19
10-19/0903_1976_14_00000002_F.png,10-19
10-19/0903_1976_14_00000003_F.png,0-9
10-19/0903_1976_16_00000004_F.png,10-19
10-19/0903_1976_16_00000005_F.png,10-19
10-19/0903_1976_16_00000006_F.png,10-19
10-19/0903_1976_18_00000007_F.png,10-19
10-19/0903_1976_18_00000008_F.png,10-19
10-19/0903_1976_18_00000009_F.png,10-19
10-19/0903_1976_18_00000010_F.png,10-19
10-19/0903_1976_18_00000011_F.png,10-19
10-19/0903_1976_18_00000012_F.png,10-19
10-19/0904_1976_11_00000019_F.png,10-19
10-19/0904_1976_12_00000020_F.png,10-19
10-19/0904_1976_13_00000021_F.png,10-19
10-19/0904_1976_13_00000022_F.png,10-19
10-19/0904_1976_14_00000023_F.png,10-19
10-19/0904_1976_14_00000024_F.png,10-19
10-19/0904_1976_15_00000025_F.png,10-19
10-19/0904_1976_16_00000026_F.png,10-19
10-19/0904_1976_16_00000027_F.png,10-19
10-19/0904_1976_16_00000028_F.png,20-25
10-19/0904_1976_17_00000029_F.png,10-19
10-19/0904_1976_18_00000030_F.png,10-19
10-19/0904_1976_19_00000031_F.png,10-19
10-19/0906_1985_14_00000058_F.png,0-9
10-19/0906_1985_14_00000059_F.png,10-19
10-19/0906_1985_14_00000060_F.png,10-19
10-19/0906_1985_16_00000061_F.png,10-19
10-19/0906_1985_17_00000062_F.png,0-9
10-19/0906_1985_18_00000063_F.png,10-19
10-19/0906_1985_18_00000064_F.png,20-25
10-19/0906_1985_18_00000065_F.png,10-19
10-19/0906_1985_18_00000066_F.png,10-19
10-19/0906_1985_19_00000012_D.png,50+
10-19/0906_1985_19_00000068_D.png,10-19
10-19/0906_1985_19_00000069_F.png,10-19
10-19/0906_1985_19_00000070_F.png,10-19
10-19/0907_1983_10_00000021_F.png,0-9
10-19/0907_1983_11_00000022_F.png,0-9
10-19/0907_1983_13_00000023_F.png,10-19
10-19/0907_1983_14_00000024_F.png,10-19
10-19/0907_1983_14_00000025_F.png,10-19
10-19/0907_1983_15_00000026_F.png,10-19
10-19/0907_1983_15_00000027_F.png,10-19
10-19/0907_1983_16_00000028_F.png,10-19
10-19/0907_1983_16_00000029_F.png,10-19
10-19/0907_1983_17_00000030_F.png,10-19
10-19/0907_1983_17_00000031_F.png,10-19
10-19/0907_1983_17_00000032_F.png,10-19
10-19/0907_1983_17_00000033_F.png,10-19
10-19/0907_1983_18_00000034_F.png,30-35
10-19/0907_1983_19_00000035_F.png,10-19
10-19/0907_1983_19_00000036_F.png,10-19
10-19/0909_1973_11_00000015_F.png,40-49
10-19/0909_1973_12_00000016_F.png,50+
10-19/0909_1973_13_00000017_F.png,10-19
10-19/0909_1973_14_00000018_F.png,10-19
10-19/0909_1973_15_00000019_F.png,10-19
10-19/0909_1973_15_00000020_F.png,0-9
10-19/0909_1973_17_00000021_F.png,10-19
10-19/0909_1973_17_00000022_F.png,10-19
10-19/0909_1973_18_00000023_F.png,20-25
10-19/0909_1973_18_00000024_F.png,10-19
10-19/0909_1973_18_00000025_F.png,10-19
10-19/0909_1973_19_00000026_F.png,10-19
10-19/0909_1973_19_00000027_F.png,10-19
10-19/0909_1973_19_00000028_F.png,10-19
10-19/0910_2001_10_00000039_F.png,0-9
10-19/0910_2001_13_00000040_F.png,10-19
10-19/0910_2001_14_00000001_D.png,20-25
10-19/0910_2001_14_00000002_D.png,20-25
10-19/0910_2001_14_00000003_D.png,20-25
10-19/0910_2001_14_00000004_D.png,20-25
10-19/0910_2001_15_00000005_D.png,20-25
10-19/0910_2001_15_00000006_D.png,10-19
10-19/0910_2001_15_00000007_D.png,10-19
10-19/0910_2001_15_00000008_D.png,20-25
10-19/0910_2001_15_00000041_F.png,10-19
10-19/0910_2001_16_00000009_D.png,10-19
10-19/0910_2001_17_00000010_D.png,10-19
10-19/0910_2001_17_00000011_D.png,10-19
10-19/0910_2001_17_00000012_D.png,20-25
